type	by	post_id	post_link	post_message	picture	full_picture	link	link_domain	post_published	post_published_unix	post_published_sql	likes_count_fb	comments_count_fb	reactions_count_fb	shares_count_fb	engagement_fb	rea_LOVE	rea_HAHA	rea_WOW	rea_SAD	rea_ANGRY	rea_THANKFUL
link	post_page_5281959998	5281959998_10151812561914999	https://www.facebook.com/5281959998/posts/10151812561914999/	"An undocumented immigrant who worked at one of President Trump’s golf clubs and recently spoke out about her experience will attend his State of the Union after an invite from her Democratic congresswoman."	https://external.xx.fbcdn.net/safe_image.php?d=AQBLfU61hKwttTk-&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F31%2Fus%2F31xp-sotu%2F31xp-sotu-facebookJumbo.jpg&cfs=1&sx=239&sy=0&sw=549&sh=549&_nc_hash=AQDla2pgyLS1w5xO	https://external.xx.fbcdn.net/safe_image.php?d=AQC_ooPyhilhzZLE&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F31%2Fus%2F31xp-sotu%2F31xp-sotu-facebookJumbo.jpg&_nc_hash=AQDh_uq67UJ90_WY	https://www.nytimes.com/2019/01/30/us/politics/undocumented-worker-trump-golf-club.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-31T03:25:00+0000	1548905100	"2019-01-31 04:25:00"	4378	831	5794	682	7307	762	503	122	7	22	0
link	post_page_5281959998	5281959998_10151812446899999	https://www.facebook.com/5281959998/posts/10151812446899999/	"The largest infrastructure project ever is growing in the middle of nowhere. China aims to make a remote Kazakh town the center of the world economy."	https://external.xx.fbcdn.net/safe_image.php?d=AQCrGa3alP7nVMfc&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F02%2F03%2Fmagazine%2F03mag-kazakhstan-promo%2F03mag-kazakhstan-slide-V7KA-facebookJumbo.png&cfs=1&sx=500&sy=0&sw=550&sh=550&_nc_hash=AQD4oy6LF4SasG12	https://external.xx.fbcdn.net/safe_image.php?d=AQAXwzYNZ1qzCBSp&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F02%2F03%2Fmagazine%2F03mag-kazakhstan-promo%2F03mag-kazakhstan-slide-V7KA-facebookJumbo.png&_nc_hash=AQAbJMhthOrX_M_G	https://www.nytimes.com/interactive/2019/01/29/magazine/china-globalization-kazakhstan.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-31T02:55:00+0000	1548903300	"2019-01-31 03:55:00"	200	43	250	92	385	6	12	29	3	0	0
link	post_page_5281959998	5281959998_10151812480419999	https://www.facebook.com/5281959998/posts/10151812480419999/	"A Dutch church’s nonstop 96-day vigil finally came to an end after its organizers received confirmation that a family of refugees sheltering inside the church would no longer face immediate deportation from the Netherlands."	https://external.xx.fbcdn.net/safe_image.php?d=AQC5lsC0WamUG7ji&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F31%2Fworld%2F31church-service-1%2F31church-service-1-facebookJumbo.jpg&cfs=1&_nc_hash=AQDl5NKrs7azW6r2	https://external.xx.fbcdn.net/safe_image.php?d=AQC8FJpNfAw1ilpN&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F31%2Fworld%2F31church-service-1%2F31church-service-1-facebookJumbo.jpg&_nc_hash=AQAJrE4vPPbhz6LY	https://www.nytimes.com/2019/01/30/world/europe/netherlands-church-vigil-refugees.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-31T02:25:00+0000	1548901500	"2019-01-31 03:25:00"	9463	296	14133	2143	16572	4259	7	392	9	3	0
link	post_page_5281959998	5281959998_10151812473684999	https://www.facebook.com/5281959998/posts/10151812473684999/	"Chicago police said that they were looking for  potential persons of interest  spotted on a surveillance camera as part of their investigation into the attack on the  Empire  star Jussie Smollett."	https://external.xx.fbcdn.net/safe_image.php?d=AQBoajrWexTqNiCC&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F31%2Farts%2F31smollett-print%2F31smollett1-facebookJumbo.jpg&cfs=1&sx=227&sy=0&sw=550&sh=550&_nc_hash=AQBSarbtaYscu7qo	https://external.xx.fbcdn.net/safe_image.php?d=AQC2fvLgFRAs9vrv&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F31%2Farts%2F31smollett-print%2F31smollett1-facebookJumbo.jpg&_nc_hash=AQDH_KITw5Xe7O8b	https://www.nytimes.com/2019/01/30/arts/television/jussie-smollett-attack-investigation.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-31T01:55:00+0000	1548899700	"2019-01-31 02:55:00"	399	603	605	56	1264	1	23	9	129	44	0
link	post_page_5281959998	5281959998_10151812417384999	https://www.facebook.com/5281959998/posts/10151812417384999/	"In the 1990s  the woman then known as Lorena Bobbitt was the topic of tabloid headlines and comedy skits. Now  as a documentary series takes on the story  she opens up about how that one night changed her life."	https://external.xx.fbcdn.net/safe_image.php?d=AQBSd2dCbka9fECi&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F02%2F03%2Farts%2F03lorena1-promo%2F03lorena1-facebookJumbo.jpg&cfs=1&sx=328&sy=0&sw=549&sh=549&_nc_hash=AQAKJsJ4g2eVMb0D	https://external.xx.fbcdn.net/safe_image.php?d=AQBFwuKLM_B7ornh&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F02%2F03%2Farts%2F03lorena1-promo%2F03lorena1-facebookJumbo.jpg&_nc_hash=AQDMFc2D8_v563xy	https://www.nytimes.com/2019/01/30/arts/television/lorena-bobbitt-documentary-jordan-peele.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-31T01:25:00+0000	1548897900	"2019-01-31 02:25:00"	727	340	877	254	1471	71	8	49	18	4	0
link	post_page_5281959998	5281959998_10151812342529999	https://www.facebook.com/5281959998/posts/10151812342529999/	" Antisemitism: Here and Now  aims not to break new scholarly ground but to awaken its audience to the nature  persistence and scale of the threat  along with the insidious ways in which it seeks to disguise itself  writes Bret Stephens."	https://external.xx.fbcdn.net/safe_image.php?d=AQClMGutE2_bvpNE&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F02%2F03%2Fbooks%2Freview%2F03Stephens1%2F03Stephens1-facebookJumbo.jpg&cfs=1&sx=193&sy=0&sw=550&sh=550&_nc_hash=AQBFSg12Jv8cdNhX	https://external.xx.fbcdn.net/safe_image.php?d=AQDkrcQFc5aS_waI&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F02%2F03%2Fbooks%2Freview%2F03Stephens1%2F03Stephens1-facebookJumbo.jpg&_nc_hash=AQAGDWAjfG6iidWf	https://www.nytimes.com/2019/01/30/books/review/deborah-e-lipstadt-antisemitism.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-31T00:55:00+0000	1548896100	"2019-01-31 01:55:00"	178	421	463	170	1054	0	1	8	102	174	0
video	post_page_5281959998	5281959998_10151812393949999	https://www.facebook.com/5281959998/posts/10151812393949999/	"In the Midwest  temperatures plummeted and could break records. Officials throughout the region declared states of emergency and urged people to stay inside.  Read more: https://nyti.ms/2FZkmag"	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/51052116_301759113816315_6106530453584347136_n.jpg?_nc_cat=1&_nc_ht=scontent.xx&oh=4695d18cfa05b880a85f9177659a49a2&oe=5CB75F3B	https://scontent.xx.fbcdn.net/v/t15.5256-10/51052116_301759113816315_6106530453584347136_n.jpg?_nc_cat=1&_nc_ht=scontent.xx&oh=ec269f46a96fc8cdac72ce03dae195fe&oe=5CF135C9	https://www.facebook.com/nytimes/videos/301760663816160/	facebook.com	2019-01-31T00:40:00+0000	1548895200	"2019-01-31 01:40:00"	270	162	451	242	855	2	3	131	44	1	0
link	post_page_5281959998	5281959998_10151812320204999	https://www.facebook.com/5281959998/posts/10151812320204999/	"As customers and workers struggle with the trauma of witnessing a fatal hammer attack at a Brooklyn restaurant  the NYPD chief of detectives says the department anticipates  some kind of hate crime charges  against the attacker."	https://external.xx.fbcdn.net/safe_image.php?d=AQAHsm3JsKY1mQ7m&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F30%2Fnyregion%2F00hammer1%2F00hammer1-facebookJumbo.jpg&cfs=1&sx=0&sy=0&sw=549&sh=549&_nc_hash=AQDf9KVPJNOO_A7v	https://external.xx.fbcdn.net/safe_image.php?url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F30%2Fnyregion%2F00hammer1%2F00hammer1-facebookJumbo.jpg&_nc_hash=AQCowfWHhf8TCCak	https://www.nytimes.com/2019/01/30/nyregion/hammer-attack-brooklyn-chinese-restaurant.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-31T00:25:00+0000	1548894300	"2019-01-31 01:25:00"	147	156	662	78	896	2	2	46	196	269	0
link	post_page_5281959998	5281959998_10151812381994999	https://www.facebook.com/5281959998/posts/10151812381994999/	"More than 120 000 pounds of chicken nuggets have been recalled this month. Many of them contained rubber or wood."	https://external.xx.fbcdn.net/safe_image.php?d=AQBXYkUp6IFDNJUj&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F30%2Fus%2Fpolitics%2F31xp-tyson%2Fmerlin_42457189_0bc630ab-4939-4939-8470-b2550ba096c1-facebookJumbo.jpg&cfs=1&_nc_hash=AQCLGhMKXfA0saK7	https://external.xx.fbcdn.net/safe_image.php?d=AQAuSqKm5vvPne4g&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F30%2Fus%2Fpolitics%2F31xp-tyson%2Fmerlin_42457189_0bc630ab-4939-4939-8470-b2550ba096c1-facebookJumbo.jpg&_nc_hash=AQADJPwwcK6SBvI3	https://www.nytimes.com/2019/01/30/us/tyson-chicken-nuggets-recall-dino.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-30T23:55:00+0000	1548892500	"2019-01-31 00:55:00"	306	745	1079	1023	2847	4	82	463	43	181	0
link	post_page_5281959998	5281959998_10151812301674999	https://www.facebook.com/5281959998/posts/10151812301674999/	"Iran s President Hassan Rouhani is blaming America sanctions for the country s economic situation."	https://external.xx.fbcdn.net/safe_image.php?d=AQD9hOCnhSmwl4cr&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F31%2Fworld%2F31iran1%2F31iran1-facebookJumbo.jpg&cfs=1&sx=443&sy=0&sw=549&sh=549&_nc_hash=AQBP0TD7Hs8tnoYX	https://external.xx.fbcdn.net/safe_image.php?d=AQBAhFUvt3kMj9_D&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F31%2Fworld%2F31iran1%2F31iran1-facebookJumbo.jpg&_nc_hash=AQAcNDFO58FR-IAD	https://www.nytimes.com/2019/01/30/world/middleeast/iran-economy.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-30T23:25:00+0000	1548890700	"2019-01-31 00:25:00"	191	278	354	79	711	10	53	25	70	5	0
link	post_page_5281959998	5281959998_10151812367099999	https://www.facebook.com/5281959998/posts/10151812367099999/	"“I received a $400 check in the mail from a group of schoolchildren from Arkansas ” a Cornell University professor said. “These kids were so upset about the idea of starfish disappearing from the oceans that they went out and they did this fund-raiser and raised 400 bucks for us to help in our research. I never asked them to do this. They just did it.”"	https://external.xx.fbcdn.net/safe_image.php?d=AQDo5IUzmk1gJuOt&w=130&h=130&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F31%2Fclimate%2F31CLI-SEASTARS1%2F31CLI-SEASTARS1-facebookJumbo.jpg&cfs=1&_nc_hash=AQBSim1Yy6mVkAUz	https://external.xx.fbcdn.net/safe_image.php?d=AQDZi8-2LbfL461O&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F01%2F31%2Fclimate%2F31CLI-SEASTARS1%2F31CLI-SEASTARS1-facebookJumbo.jpg&_nc_hash=AQBbGxohSRk86hMv	https://www.nytimes.com/2019/01/30/climate/starfish-global-warming.html?smid=fb-nytimes&smtyp=cur	nytimes.com	2019-01-30T22:55:00+0000	1548888900	"2019-01-30 23:55:00"	3440	134	6085	1046	7265	1058	6	130	1401	50	0
